model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
DeepLearning_grid_1_AutoML_1_20250928_224437_model_105,0.8807257153441868,0.6958591579527678,0.4986699642109392,0.5,0.4022961579008867,0.1618421986618151,34093,0.00154,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_30,0.880679193870663,0.7009356548235738,0.4982522720688963,0.4798831919178827,0.3999527989814866,0.1599622414131254,39023,0.001512,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_163,0.8806216283747936,0.7031234519678683,0.5091827616871265,0.4714358587782283,0.401458913343669,0.1611692591030795,48281,0.000638,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_203,0.8806126229845348,0.7033227089143629,0.5141983793803377,0.5,0.4002846964874426,0.160227838242044,33578,0.000998,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_265,0.8805894900624168,0.7039348645738618,0.5172258310646629,0.5,0.4008741293076733,0.1607000675481851,48346,0.00066,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_263,0.8805437832416524,0.704590888021276,0.4993618214310913,0.4701375789862162,0.3991883735617926,0.1593513575869093,44862,0.001548,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_272,0.8805325680407006,0.7002517064591873,0.5020947854463623,0.4739340869561537,0.4012048600754002,0.1609653397481215,34956,0.001539,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_126,0.8805313143238007,0.6910508624247484,0.5299845076910044,0.5,0.4142161474998727,0.1715750168496363,34800,0.001514,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_93,0.8805214873181247,0.7014652293368849,0.5134196181645594,0.5,0.4018005063144401,0.1614436468745404,33198,0.000643,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_267,0.8804872576929595,0.7000167096740836,0.4977801436532786,0.5,0.400375712612705,0.1603007112501314,38113,0.000653,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_201,0.8803769675424475,0.6984200773389548,0.5287020834177965,0.5,0.4046234260381493,0.1637201168988497,33708,0.000958,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_48,0.8803270400466842,0.6909207966834875,0.5360063882267911,0.5,0.4068209443694425,0.165503280777645,27762,0.00065,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_202,0.8802578460743112,0.7034686108678605,0.5079717941955662,0.478094895276983,0.4017375059882567,0.1613930237176645,34608,0.001512,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_253,0.8801882737187782,0.7007597937943868,0.5335095949222439,0.5,0.4068236148310067,0.1655054535841673,34299,0.000942,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_172,0.8801584581389575,0.7000429056777442,0.5791269971336688,0.5,0.4037627408384891,0.1630243508894089,54583,0.000655,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_86,0.8801519382686217,0.698742824569572,0.5348979485404667,0.5,0.4040336572081906,0.1632431961570256,43567,0.00065,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_153,0.8800636289426716,0.6983689900420772,0.502689974242488,0.4828344540283942,0.4028176892202736,0.1622620907487609,27738,0.000658,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_258,0.8800595894781837,0.701423725411636,0.5065062740505863,0.4835629170119001,0.4001485484900053,0.1601188608586581,32927,0.00064,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_199,0.8800517171328407,0.7025244371473935,0.5121818737391638,0.48812142924491,0.4045269968440767,0.1636420911756876,34942,0.001482,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_73,0.8800036638658076,0.7022259140893156,0.5077327227688742,0.4829196052672422,0.400484812490093,0.1603880850352249,55474,0.001496,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_166,0.8800019478934614,0.7014380294906629,0.525153847761415,0.483657685322359,0.4028630908916011,0.1622986700027345,33168,0.000662,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_128,0.8799282221354043,0.7011786221755928,0.5065633220858111,0.4854665830055507,0.4008529489069269,0.1606830866473794,43751,0.000983,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_90,0.8798484820011586,0.7017767938016686,0.5141836627871884,0.4916768898585134,0.4010610714801643,0.1608499830568175,33546,0.000978,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_122,0.8797032876687294,0.7057309015100461,0.5284281806322164,0.4776308884912357,0.4036812356735019,0.1629585400348854,40179,0.000956,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_218,0.879686579950063,0.7009591116093028,0.5047031788234924,0.4859705130831567,0.4007233292782083,0.1605791866278114,45421,0.001551,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_23,0.8796658848389269,0.6960624809237081,0.5154556814870338,0.5,0.40369450717098,0.1629692551200204,32899,0.000661,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_254,0.879592737056507,0.6993612067350536,0.5071340987979513,0.4816981850592916,0.4029553305662762,0.1623729984317769,39387,0.001496,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_13,0.8794964187930201,0.6991750372634877,0.5208085497475424,0.4998890149107017,0.4077058600075889,0.1662240682845276,32570,0.00151,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_50,0.879475921259775,0.7001873520699503,0.5080761444762654,0.5,0.401385106667845,0.1611100038547573,48780,0.000953,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_8,0.8794689111645873,0.698938448727474,0.50708432083537,0.4869246855535892,0.4033179972636582,0.1626654069167682,33155,0.000639,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_55,0.8794273526397107,0.6972517653845441,0.5300724317705123,0.5,0.4107405364386702,0.1687077882739265,54079,0.000965,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_101,0.879396502917596,0.6931984172043634,0.5459346579397854,0.5,0.4075751258669697,0.1661174832254762,42824,0.000635,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_103,0.8793913449550088,0.7035060259082634,0.517228982425575,0.4810066776151947,0.4016335217455437,0.1613094857897281,34419,0.001509,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_283,0.8793308714642822,0.694583703888262,0.515662969803019,0.5,0.4037061552688565,0.1629786598019621,28061,0.000949,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_35,0.8793253637464624,0.6911250993163836,0.5159752057233495,0.5,0.4085506973001816,0.1669136722644646,28435,0.000966,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_247,0.8793219511091388,0.6988810647452693,0.5091857060609242,0.5,0.4032323736827015,0.1625963471857858,33070,0.000655,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_82,0.8793005472753468,0.6992328003531206,0.524000935416092,0.5,0.4048392294532249,0.1638948017042809,33033,0.000652,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_157,0.8792764796928387,0.6995824758845366,0.5213374253678257,0.5,0.4030794987965658,0.1624730823500907,32795,0.000646,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_5,0.8791548425109633,0.7005439341521437,0.5025182291863025,0.4847155708428458,0.4006296944175884,0.1605041520491302,47967,0.001536,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_51,0.8790709334838014,0.6988643693571988,0.5145683363412722,0.4877325212365274,0.4006496777994509,0.1605201643208038,32986,0.000645,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_137,0.8790669935388659,0.6965665435777388,0.511060402779004,0.5,0.4072775829147961,0.1658750295449186,28260,0.000957,DeepLearning
