threshold,precision,recall,tpr,fpr,specificity,f1
0.3900,0.240000,0.461538,0.461538,0.255034,0.744966,0.315789
0.4000,0.244898,0.461538,0.461538,0.248322,0.751678,0.320000
0.4100,0.244898,0.461538,0.461538,0.248322,0.751678,0.320000
0.4200,0.244898,0.461538,0.461538,0.248322,0.751678,0.320000
0.4300,0.244898,0.461538,0.461538,0.248322,0.751678,0.320000
0.4400,0.250000,0.461538,0.461538,0.241611,0.758389,0.324324
0.4500,0.250000,0.461538,0.461538,0.241611,0.758389,0.324324
0.4600,0.250000,0.461538,0.461538,0.241611,0.758389,0.324324
0.4700,0.255319,0.461538,0.461538,0.234899,0.765101,0.328767
0.4800,0.255319,0.461538,0.461538,0.234899,0.765101,0.328767
0.4900,0.255319,0.461538,0.461538,0.234899,0.765101,0.328767
0.5000,0.260870,0.461538,0.461538,0.228188,0.771812,0.333333
0.5100,0.260870,0.461538,0.461538,0.228188,0.771812,0.333333
0.5200,0.266667,0.461538,0.461538,0.221477,0.778523,0.338028
0.5300,0.266667,0.461538,0.461538,0.221477,0.778523,0.338028
0.5400,0.255814,0.423077,0.423077,0.214765,0.785235,0.318841
0.5500,0.261905,0.423077,0.423077,0.208054,0.791946,0.323529
0.5600,0.268293,0.423077,0.423077,0.201342,0.798658,0.328358
0.5700,0.268293,0.423077,0.423077,0.201342,0.798658,0.328358
0.5800,0.268293,0.423077,0.423077,0.201342,0.798658,0.328358
0.5900,0.268293,0.423077,0.423077,0.201342,0.798658,0.328358
0.6000,0.268293,0.423077,0.423077,0.201342,0.798658,0.328358
0.6100,0.275000,0.423077,0.423077,0.194631,0.805369,0.333333
0.6200,0.275000,0.423077,0.423077,0.194631,0.805369,0.333333
0.6300,0.275000,0.423077,0.423077,0.194631,0.805369,0.333333
0.6400,0.275000,0.423077,0.423077,0.194631,0.805369,0.333333
0.6500,0.289474,0.423077,0.423077,0.181208,0.818792,0.343750
0.6600,0.314286,0.423077,0.423077,0.161074,0.838926,0.360656
0.6700,0.314286,0.423077,0.423077,0.161074,0.838926,0.360656
0.6800,0.314286,0.423077,0.423077,0.161074,0.838926,0.360656
0.6900,0.323529,0.423077,0.423077,0.154362,0.845638,0.366667
0.7000,0.333333,0.423077,0.423077,0.147651,0.852349,0.372881
0.7100,0.333333,0.423077,0.423077,0.147651,0.852349,0.372881
0.7200,0.343750,0.423077,0.423077,0.140940,0.859060,0.379310
0.7300,0.354839,0.423077,0.423077,0.134228,0.865772,0.385965
0.7400,0.354839,0.423077,0.423077,0.134228,0.865772,0.385965
0.7500,0.379310,0.423077,0.423077,0.120805,0.879195,0.400000
0.7600,0.379310,0.423077,0.423077,0.120805,0.879195,0.400000
0.7700,0.379310,0.423077,0.423077,0.120805,0.879195,0.400000
0.7800,0.357143,0.384615,0.384615,0.120805,0.879195,0.370370
0.7900,0.357143,0.384615,0.384615,0.120805,0.879195,0.370370
0.8000,0.357143,0.384615,0.384615,0.120805,0.879195,0.370370
0.8100,0.357143,0.384615,0.384615,0.120805,0.879195,0.370370
0.8200,0.357143,0.384615,0.384615,0.120805,0.879195,0.370370
0.8300,0.357143,0.384615,0.384615,0.120805,0.879195,0.370370
0.8400,0.333333,0.346154,0.346154,0.120805,0.879195,0.339623
0.8500,0.333333,0.346154,0.346154,0.120805,0.879195,0.339623
0.8600,0.333333,0.346154,0.346154,0.120805,0.879195,0.339623
0.8700,0.360000,0.346154,0.346154,0.107383,0.892617,0.352941
0.8800,0.360000,0.346154,0.346154,0.107383,0.892617,0.352941
0.8900,0.391304,0.346154,0.346154,0.093960,0.906040,0.367347
0.9000,0.391304,0.346154,0.346154,0.093960,0.906040,0.367347
0.9100,0.409091,0.346154,0.346154,0.087248,0.912752,0.375000
0.9200,0.428571,0.346154,0.346154,0.080537,0.919463,0.382979
0.9300,0.400000,0.307692,0.307692,0.080537,0.919463,0.347826
0.9400,0.368421,0.269231,0.269231,0.080537,0.919463,0.311111
0.9500,0.333333,0.230769,0.230769,0.080537,0.919463,0.272727
0.9600,0.333333,0.192308,0.192308,0.067114,0.932886,0.243902
0.9700,0.357143,0.192308,0.192308,0.060403,0.939597,0.250000
0.9800,0.384615,0.192308,0.192308,0.053691,0.946309,0.256410
0.9900,0.454545,0.192308,0.192308,0.040268,0.959732,0.270270
1.0000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
