model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_3_AutoML_2_20250929_105731_model_14,0.9092552254650756,0.7305731510935245,0.4459315564658657,0.4857941208516504,0.3770279695879442,0.1421500898516078
DeepLearning_grid_2_AutoML_2_20250929_105731_model_10,0.9092008759011672,0.7306659021900537,0.4493390623554507,0.4769472369747757,0.3781153226311187,0.1429711972084349
DeepLearning_grid_2_AutoML_2_20250929_105731_model_73,0.909194691038996,0.7291152276030548,0.4617657398043535,0.4999546910339184,0.3855804329392969,0.1486722702656556
DeepLearning_grid_1_AutoML_2_20250929_105731_model_41,0.909165124849554,0.7334360610623897,0.4476096560022193,0.4658557283680299,0.3753316781713236,0.140873868638902
DeepLearning_grid_3_AutoML_2_20250929_105731_model_207,0.9091582408006158,0.7314113311371686,0.4453826475600303,0.4845928229475448,0.3762932507730731,0.1415966105773669
DeepLearning_grid_1_AutoML_2_20250929_105731_model_3,0.9091498814868992,0.7331421240242614,0.4490008235919057,0.4801636968810369,0.3771393074540322,0.142234057226907
DeepLearning_grid_1_AutoML_2_20250929_105731_model_23,0.9091312171432654,0.7295163644679998,0.4714374293258577,0.5,0.3829189426921352,0.1466269166724627
DeepLearning_grid_3_AutoML_2_20250929_105731_model_26,0.9091117060628672,0.7309956672841539,0.4449843097002135,0.4740071459753605,0.3765319014918545,0.1417762728410716
DeepLearning_grid_1_AutoML_2_20250929_105731_model_49,0.9090914667055904,0.7302330795437946,0.4763406029273847,0.4995878104692472,0.3916384620314242,0.1533806849423393
DeepLearning_grid_3_AutoML_2_20250929_105731_model_68,0.9090729635603306,0.731564865497629,0.4450064587139513,0.4884314446142662,0.3764757024951315,0.1417339545692027
DeepLearning_grid_3_AutoML_2_20250929_105731_model_3,0.9090724179817538,0.7296554045712704,0.5076113970750334,0.5,0.3928063261342157,0.1542968098510598
DeepLearning_grid_1_AutoML_2_20250929_105731_model_55,0.909046754422379,0.7300502146784049,0.5140674543081359,0.5,0.381671259209607,0.1456729501066469
DeepLearning_grid_2_AutoML_2_20250929_105731_model_77,0.9090307009256672,0.7341612950567615,0.4726133546532943,0.4726026227129942,0.3894915459183136,0.1517036643418377
DeepLearning_grid_3_AutoML_2_20250929_105731_model_9,0.9090289373517378,0.7335304433151022,0.4488073788822321,0.46824090138084,0.3786726187814384,0.1433929522147925
DeepLearning_grid_3_AutoML_2_20250929_105731_model_38,0.9090022281834916,0.7316182778482807,0.4652822683532606,0.4974941427114331,0.387381579966993,0.1500644884977238
DeepLearning_grid_3_AutoML_2_20250929_105731_model_90,0.908987671975846,0.732094747324593,0.445687039439711,0.4834196237627948,0.3768794851774877,0.1420381463476481
DeepLearning_grid_2_AutoML_2_20250929_105731_model_8,0.9089303961719932,0.7310885549613907,0.446210047460249,0.5,0.3769635318411921,0.1421015043381855
DeepLearning_grid_3_AutoML_2_20250929_105731_model_58,0.9089295126184888,0.7299986247508053,0.4469499493973206,0.4800777003335682,0.3776230057315693,0.1425991344577448
DeepLearning_grid_3_AutoML_2_20250929_105731_model_37,0.908917835167846,0.7300905341384173,0.4705200636487427,0.4982976466105571,0.389800386480808,0.1519443413005873
DeepLearning_grid_1_AutoML_2_20250929_105731_model_69,0.908888383502364,0.7312104920351378,0.4486592812680462,0.4830420125880081,0.3777761337936172,0.1427148072640529
DeepLearning_grid_3_AutoML_2_20250929_105731_model_203,0.908867829425101,0.7316387118846095,0.4711319574607287,0.4692466225810093,0.3891387136114183,0.1514289384311494
DeepLearning_grid_3_AutoML_2_20250929_105731_model_93,0.9088615928181528,0.7297319435108603,0.4516264683833728,0.4881305872175595,0.3798701170433207,0.1443013058225061
DeepLearning_grid_3_AutoML_2_20250929_105731_model_77,0.9088573884103324,0.7314491173887301,0.4446947926710468,0.4831741682962592,0.37617939790556,0.1415109394085896
DeepLearning_grid_3_AutoML_2_20250929_105731_model_50,0.9088565445092028,0.7299320314189991,0.4528827106462583,0.5,0.3812977487870351,0.1453879732300609
DeepLearning_grid_2_AutoML_2_20250929_105731_model_89,0.9088431769349784,0.7324270799743633,0.4480186681864,0.4794868771107688,0.3771171739127669,0.142217362859952
DeepLearning_grid_2_AutoML_2_20250929_105731_model_91,0.9088361382647508,0.7294059389658505,0.4493525036040608,0.4760821703318829,0.3783570944420434,0.1431540909146254
DeepLearning_grid_3_AutoML_2_20250929_105731_model_191,0.9088226569776704,0.7317362856001302,0.4684899482984494,0.4879547166582911,0.3866311548852493,0.1494836499279016
DeepLearning_grid_2_AutoML_2_20250929_105731_model_15,0.9087676294382996,0.7307478693372563,0.4545120238799077,0.5,0.3789644048881529,0.1436140201722319
