threshold,precision,recall,tpr,fpr,specificity,f1
0.3900,0.618182,0.194842,0.194842,0.029330,0.970670,0.296296
0.4000,0.636364,0.180516,0.180516,0.025140,0.974860,0.281250
0.4100,0.634409,0.169054,0.169054,0.023743,0.976257,0.266968
0.4200,0.662651,0.157593,0.157593,0.019553,0.980447,0.254630
0.4300,0.671233,0.140401,0.140401,0.016760,0.983240,0.232227
0.4400,0.661765,0.128940,0.128940,0.016061,0.983939,0.215827
0.4500,0.681818,0.128940,0.128940,0.014665,0.985335,0.216867
0.4600,0.698413,0.126074,0.126074,0.013268,0.986732,0.213592
0.4700,0.666667,0.097421,0.097421,0.011872,0.988128,0.170000
0.4800,0.688889,0.088825,0.088825,0.009777,0.990223,0.157360
0.4900,0.690476,0.083095,0.083095,0.009078,0.990922,0.148338
0.5000,0.722222,0.074499,0.074499,0.006983,0.993017,0.135065
0.5100,0.777778,0.060172,0.060172,0.004190,0.995810,0.111702
0.5200,0.818182,0.051576,0.051576,0.002793,0.997207,0.097035
0.5300,0.823529,0.040115,0.040115,0.002095,0.997905,0.076503
0.5400,0.846154,0.031519,0.031519,0.001397,0.998603,0.060773
0.5500,0.833333,0.028653,0.028653,0.001397,0.998603,0.055402
0.5600,0.875000,0.020057,0.020057,0.000698,0.999302,0.039216
0.5700,0.800000,0.011461,0.011461,0.000698,0.999302,0.022599
0.5800,0.750000,0.008596,0.008596,0.000698,0.999302,0.016997
0.5900,0.500000,0.002865,0.002865,0.000698,0.999302,0.005698
0.6000,0.500000,0.002865,0.002865,0.000698,0.999302,0.005698
0.6100,1.000000,0.002865,0.002865,0.000000,1.000000,0.005714
0.6200,1.000000,0.002865,0.002865,0.000000,1.000000,0.005714
0.6300,1.000000,0.002865,0.002865,0.000000,1.000000,0.005714
0.6400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1.0000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
