threshold,precision,recall,tpr,fpr,specificity,f1
0.3900,0.591304,0.194842,0.194842,0.032821,0.967179,0.293103
0.4000,0.564356,0.163324,0.163324,0.030726,0.969274,0.253333
0.4100,0.554348,0.146132,0.146132,0.028631,0.971369,0.231293
0.4200,0.556962,0.126074,0.126074,0.024441,0.975559,0.205607
0.4300,0.571429,0.114613,0.114613,0.020950,0.979050,0.190931
0.4400,0.568966,0.094556,0.094556,0.017458,0.982542,0.162162
0.4500,0.557692,0.083095,0.083095,0.016061,0.983939,0.144638
0.4600,0.608696,0.080229,0.080229,0.012570,0.987430,0.141772
0.4700,0.595238,0.071633,0.071633,0.011872,0.988128,0.127877
0.4800,0.605263,0.065903,0.065903,0.010475,0.989525,0.118863
0.4900,0.612903,0.054441,0.054441,0.008380,0.991620,0.100000
0.5000,0.583333,0.040115,0.040115,0.006983,0.993017,0.075067
0.5100,0.550000,0.031519,0.031519,0.006285,0.993715,0.059621
0.5200,0.555556,0.028653,0.028653,0.005587,0.994413,0.054496
0.5300,0.615385,0.022923,0.022923,0.003492,0.996508,0.044199
0.5400,0.555556,0.014327,0.014327,0.002793,0.997207,0.027933
0.5500,0.625000,0.014327,0.014327,0.002095,0.997905,0.028011
0.5600,0.400000,0.005731,0.005731,0.002095,0.997905,0.011299
0.5700,0.000000,0.000000,0.000000,0.002095,0.997905,0.000000
0.5800,0.000000,0.000000,0.000000,0.000698,0.999302,0.000000
0.5900,0.000000,0.000000,0.000000,0.000698,0.999302,0.000000
0.6000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.6900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.7900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.8900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9200,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9300,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9400,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9500,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9600,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.9900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1.0000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
