model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
GBM_grid_1_AutoML_1_20250925_30304_model_9,0.8848804659094586,0.6861428666933567,0.4936490161140031,0.4916000230180689,0.3944896109336115,0.1556220531345522
DeepLearning_grid_2_AutoML_1_20250925_30304_model_3,0.8831081082542236,0.6868688235452036,0.4989811986619461,0.5,0.3971499462823654,0.1577280798320857
XGBoost_grid_1_AutoML_1_20250925_30304_model_10,0.8825320784861261,0.6798570506413235,0.4849955448096593,0.498198977890479,0.3934235346196928,0.1547820775926526
GBM_grid_1_AutoML_1_20250925_30304_model_3,0.8822993981818786,0.6839401996241101,0.4940466491314746,0.4671025007122255,0.3948132141303536,0.1558774740519404
DeepLearning_grid_1_AutoML_1_20250925_30304_model_13,0.880958517487805,0.6893897613422629,0.4840362141803111,0.4994021404893102,0.3902986574874094,0.1523330420364741
XGBoost_grid_1_AutoML_1_20250925_30304_model_48,0.8805288150240083,0.6752858464736106,0.490536417879217,0.4935057637793179,0.3955829382054993,0.1564858609992958
XRT_1_AutoML_1_20250925_30304,0.8783654924046176,0.6731092550421452,0.5076407210285248,0.474904448660999,0.404532935005887,0.1636468955044772
XGBoost_grid_1_AutoML_1_20250925_30304_model_21,0.8781553009738262,0.673061449706213,0.5626318800771201,0.4905088531259496,0.436145281658567,0.1902227067130307
XGBoost_grid_1_AutoML_1_20250925_30304_model_19,0.876218703670551,0.6685150112299388,0.5151059275789355,0.4994843588862152,0.4011602472279635,0.1609295439560008
GBM_grid_1_AutoML_1_20250925_30304_model_46,0.8612311844250131,0.65031213555559,0.493504889125495,0.4994843588862152,0.3977135205538666,0.1581760444313509
