model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
DeepLearning_grid_3_AutoML_1_20250929_75919_model_79,0.9033196115147716,0.724686792080123,0.4783420337720154,0.4886542001159947,0.3916916483870888,0.1534223474161948,29169,0.001943,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_51,0.903305320276244,0.7225977231467353,0.4632320019801224,0.4992990594266594,0.3863148338278879,0.1492391508354686,28061,0.001154,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_69,0.9033037196018332,0.7245454820031538,0.4632769040110768,0.4977655350951015,0.3857826381543214,0.1488282439013081,33182,0.001019,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_37,0.9033032614979402,0.7225033904308945,0.4703198549041028,0.4963500611550588,0.3892606678278475,0.1515238675177818,28150,0.001149,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_12,0.9032961472733932,0.7238452502151753,0.4586361956141505,0.4784023240910888,0.383902218096865,0.1473809130596929,33627,0.001196,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_58,0.9032923747101644,0.7221425741337689,0.463711194782488,0.4969058042319551,0.383902317193359,0.1473809891464304,38331,0.001329,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_48,0.90326725313072,0.7230218772544846,0.4588179128583731,0.4895300546613413,0.3831379624939541,0.1467946983040186,38115,0.001163,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_93,0.903256379983678,0.7239301662653688,0.4745837879069531,0.5,0.3893358349733317,0.1515823923943813,33374,0.001163,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_58,0.90325073779959,0.7217798873939673,0.4742096360856254,0.4887369645978924,0.3919983743056309,0.1536627254582574,29239,0.001995,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_14,0.9032299805596462,0.7242067652506918,0.4569582865949778,0.4989022605667457,0.383008211645919,0.146695290188205,33491,0.00121,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_82,0.9032267995211076,0.7230814764545417,0.4653599709964124,0.4997756227050479,0.3866287071130945,0.149481757163943,33496,0.001324,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_27,0.903217707385417,0.7238379149785931,0.4722005604685154,0.4985851491617184,0.3873562223637959,0.1500448430039505,32993,0.00106,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_13,0.9031922917520762,0.7225111298210984,0.4630139832335272,0.5,0.3864485088168512,0.1493424499667679,30504,0.00292,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_8,0.9031767384151697,0.7232514772682137,0.4595648285745322,0.4977080868946438,0.3841317096668953,0.1475571703716119,33771,0.001494,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_61,0.9031696270582048,0.7219075205104978,0.4679687890553759,0.4949382873437885,0.3888381440243213,0.1511951022482788,32024,0.00396,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_10,0.9031492741595014,0.72152374195617,0.4755708016706944,0.4973081725259246,0.3923516048925262,0.1539397818617409,28397,0.001729,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_14,0.9031344370723212,0.7233988504077709,0.4672651116440891,0.4884383923185212,0.3840226606657363,0.1474734039047912,33083,0.001008,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_8,0.9030937072099136,0.723524998278698,0.4627962641447518,0.4995320831826785,0.3853558384468871,0.1484991222251033,28111,0.001021,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_14,0.9030258581334942,0.7214801301407266,0.4606423895925714,0.499005471961377,0.3843641336539713,0.1477357872395679,33109,0.001092,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_48,0.9029491388359504,0.7223813748980539,0.4573322195725119,0.4858231367905267,0.3822915064066373,0.146146795870656,28176,0.001065,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_23,0.902945261740349,0.721826181371509,0.4615724211474695,0.4842298257786434,0.3850089941022618,0.1482319255396354,28233,0.000975,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_77,0.9029439433480558,0.7203197732457055,0.4675083900446586,0.4965386448840148,0.386702427868473,0.1495387677193715,33573,0.00135,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_57,0.9029340340184956,0.7213098754988655,0.469826113459327,0.4843126672241294,0.3898745148753451,0.1520021373492857,43911,0.003838,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_35,0.9029317376535226,0.7228623808332337,0.4574764114366362,0.5,0.3824333428894949,0.1462552617536339,28835,0.001978,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_66,0.9029178421434558,0.722038872522784,0.4637398085870374,0.4860396446533497,0.3851644154894474,0.1483516269593277,29128,0.001934,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_40,0.9029134366556772,0.7225722957799191,0.4729136750384118,0.4805297620272009,0.3900450996414131,0.1521351797542798,27766,0.001039,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_198,0.9028966447607708,0.7246123948293276,0.4661110237081541,0.4816745878217394,0.3847829164649791,0.1480578928032951,30455,0.00195,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_93,0.9028965228072874,0.7243916820248361,0.4693053745307797,0.5,0.3875370895155693,0.1501849957501984,33144,0.001,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_91,0.9028896931451112,0.7228356122905853,0.4671535936395186,0.4978860778936611,0.3851940256991011,0.1483744374342797,33900,0.001346,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_12,0.9028592990756042,0.7239100709966165,0.4619552005259391,0.4953778493344529,0.3851341960355649,0.1483283489559609,33798,0.001082,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_49,0.9028506328708824,0.7240998163828868,0.4669936863339701,0.4966369099463516,0.3881754022179508,0.1506801428870679,28211,0.001197,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_13,0.9028379017961048,0.7235011687593853,0.4616489572707106,0.4857849662628689,0.3835020728877053,0.1470738399091668,34730,0.001931,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_192,0.9028188081720542,0.7220835197449261,0.487123033901147,0.4981778345354543,0.3970572895459143,0.157654491181548,43428,0.001223,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_64,0.9028013251898652,0.722707986567109,0.4718076573384525,0.4906815421662809,0.3900430995759041,0.1521336195267786,28215,0.001227,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_15,0.9027912358351512,0.7239808871657664,0.466532858499838,0.4995339524879618,0.3856878614552805,0.1487551264739477,29232,0.001631,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_57,0.9027909374389445,0.7221325713316309,0.4863752421560397,0.4810861282058583,0.3912515772289289,0.1530777966841245,28738,0.001951,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_11,0.9027687354081014,0.7232169477248958,0.4573908774436387,0.4895485937869975,0.382871962918144,0.1465909399887926,30931,0.002904,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_190,0.902757490251945,0.7228106611122765,0.4833911235731164,0.4988960680309289,0.3951954170928362,0.1561794176911807,28986,0.001958,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_36,0.9027411535306156,0.7207988799242548,0.4704128959552162,0.5,0.3862988184958962,0.1492267771713253,35872,0.001719,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_8,0.9027411307280164,0.7219698513492459,0.4608251522473736,0.4998714338421345,0.3836611226666916,0.1471958570458662,38655,0.001103,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_50,0.9026773091755218,0.722388042484985,0.4771430787802335,0.4979787735219422,0.3924574507205849,0.1540228506261003,33817,0.001957,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_52,0.9026393403104918,0.7209494754875531,0.4570523111676202,0.4954402823489994,0.3830000629843648,0.1466890482460274,28770,0.001666,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_206,0.9026110105520476,0.7203486738314043,0.4707589027320352,0.4896177269937394,0.3902356053511305,0.1522838276837632,32181,0.003749,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_70,0.9025937323689064,0.7240153365228825,0.4591172086276122,0.491014077188159,0.3840125354281606,0.1474656273659643,28691,0.001658,DeepLearning
DeepLearning_grid_2_AutoML_1_20250929_75919_model_66,0.902559372934336,0.7227091802609908,0.4606157335551857,0.4972080381583045,0.3838334351240686,0.1473281059191425,30367,0.002898,DeepLearning
DeepLearning_grid_1_AutoML_1_20250929_75919_model_59,0.9025583325030062,0.7225451877254807,0.462120343082561,0.4891868884277304,0.3830944085946573,0.1467613258964902,33234,0.00102,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_195,0.9025490093117752,0.7203183918819899,0.463091081316155,0.4993330606509605,0.3864167339469535,0.1493178922742306,27964,0.001243,DeepLearning
DeepLearning_grid_3_AutoML_1_20250929_75919_model_16,0.9025451578928776,0.7235077787184081,0.4826618453122909,0.4992366264121128,0.3935739353422063,0.1549004425807511,28140,0.0012,DeepLearning
